"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FBgn0039189",140.578515089706,-0.253815121614729,0.269778839073689,0,1,1
"FBgn0002868",76.9248932937275,1.74428214846126,0.372038122192921,2.00055344886218,0.0454405344847128,1
"FBgn0065098",16.2539717679926,1.59544818307016,0.803037316107914,0.741495035319306,0.458393340897663,1
"FBgn0051352",331.698711184594,-0.636103524276341,0.189998583694243,0,1,1
"FBgn0014135",114.017009774117,-0.0985814387841914,0.296990513701069,0,1,1
"FBgn0267127",57.7307940246066,0.190062057174504,0.394827223914887,0,1,1
"FBgn0039642",155.686002560925,-0.120933876109168,0.256261275201454,0,1,1
"FBgn0037824",10.097985840959,-0.893946831608141,0.922493548949999,0,1,1
"FBgn0039201",22.5931664545534,0.524863537487182,0.622143421676591,0,1,1
"FBgn0265189",247.361728094745,-0.229694838808841,0.215707800484732,0,1,1
"FBgn0266719",529.757673547091,0.145593120569775,0.170286471125829,0,1,1
"FBgn0283438",1319.70371828119,-0.0210120932342344,0.135983565429815,0,1,1
"FBgn0039680",1410.72986335994,-0.240315666359072,0.131748590746617,0,1,1
"FBgn0051445",47.7152442612538,-0.37852520323489,0.436888869398719,0,1,1
"FBgn0053329",564.85214503793,0.415200480027478,0.186233210990679,0,1,1
"FBgn0037901",528.488867887187,-0.369811155407771,0.163644629196394,0,1,1
"FBgn0039664",79.2221770543133,-0.228818589154912,0.343308451563945,0,1,1
"FBgn0039427",590.275383006951,-0.00939605191526352,0.160520205360244,0,1,1
"FBgn0022338",969.988281663831,0.435516117592331,0.141522316997143,0,1,1
"FBgn0039056",1711.12355112901,-0.146015345940434,0.127717916958438,0,1,1
"FBgn0051370",239.934366294899,0.782619136235521,0.217344269270706,0,1,1
"FBgn0022800",52.399261721102,0.559819376472154,0.421561453714583,0,1,1
"FBgn0003479",430.103639645319,-0.139696899318351,0.176771349227707,0,1,1
"FBgn0028471",706.870447805051,-0.0421690664342997,0.150984719398527,0,1,1
"FBgn0051326",18.0450454266284,0.901535500125305,0.694225658941488,0,1,1
"FBgn0038110",470.796528319447,-0.143598596335144,0.174588539282044,0,1,1
"FBgn0037975",315.918902507734,-0.268926683637135,0.203441754035162,0,1,1
"FBgn0264495",3394.91456098087,0.106168739397899,0.1442939888926,0,1,1
"FBgn0037726",10.4948689646888,-0.00978069121313038,0.910984319296996,0,1,1
"FBgn0013576",2263.74055635275,0.469695067609179,0.126562263490056,0,1,1
"FBgn0038401",280.402915383758,-0.0944735987941892,0.202393307396069,0,1,1
"FBgn0019972",941.605549840224,0.106081943687496,0.141110043006664,0,1,1
"FBgn0044511",96.4411659593211,-0.261786325802617,0.343432195686197,0,1,1
"FBgn0002962",12.5074630729091,0.207574581159183,0.83191210469593,0,1,1
"FBgn0037606",273.95659156251,0.295854753287212,0.202126186527494,0,1,1
"FBgn0037632",6856.41655137183,-0.330512050255589,0.108673613958844,0,1,1
"FBgn0010803",1386.24955401132,-0.0463892804540844,0.129030811217615,0,1,1
"FBgn0037730",12.8301546989645,-0.915507314009551,0.847246523850169,0,1,1
"FBgn0039633",3157.00037263739,0.168568733485739,0.158157046183267,0,1,1
"FBgn0065099",39.202626045403,0.302182964796272,0.499962447007645,0,1,1
"FBgn0039110",931.756800734833,-0.303818984526131,0.142248033917507,0,1,1
"FBgn0267754",23.8294689615582,-1.72803637071564,0.640086694939911,-1.13740275570638,0.255369955828646,1
"FBgn0052944",22.1680866805807,-0.456853065078086,0.658124864342136,0,1,1
"FBgn0039558",303.117420430512,-0.231171756632839,0.196128325028782,0,1,1
"FBgn0038013",308.860836466974,-0.00603009616264881,0.200955257930383,0,1,1
"FBgn0085334",38.6042970880843,1.82981388413055,0.559034825928597,1.48436885439501,0.137711092778351,1
"FBgn0066101",11.465120731409,-1.01880984777128,0.870378169989368,-0.0216111207976553,0.98275816249054,1
"FBgn0039169",372.743158295922,0.23851826943191,0.180964362473165,0,1,1
"FBgn0003862",3343.71680575814,0.587281604534563,0.146148029727426,0,1,1
"FBgn0259113",1544.19763806203,0.284972517116487,0.127790043899681,0,1,1
"FBgn0039580",1801.16216416759,0.27861312636022,0.12571966236565,0,1,1
"FBgn0002783",3656.53834184913,0.0480857413599253,0.118787078226715,0,1,1
"FBgn0250746",1585.26604181885,-0.339854319908327,0.126109945316821,0,1,1
"FBgn0051231",11.0500181451272,-0.718348186637356,0.91093961710336,0,1,1
"FBgn0015351",303.788074361835,0.22800469222987,0.213433246549882,0,1,1
"FBgn0004587",3827.81900036853,-0.124736134186157,0.120833717624213,0,1,1
"FBgn0086346",3788.27937300996,0.0961078368660662,0.112138441867491,0,1,1
"FBgn0039013",204.872191180721,0.0798339371956261,0.226021887642347,0,1,1
"FBgn0037792",611.613897104198,0.0528000970042335,0.160864396643826,0,1,1
"FBgn0039882",246.083218973954,-0.00953153431936242,0.217747088696702,0,1,1
"FBgn0262614",3702.30733196928,-0.216053040433594,0.141611295116591,0,1,1
"FBgn0000416",39446.092137024,0.397346546019119,0.105804597166347,0,1,1
"FBgn0039451",1370.26757871893,0.0263530362309185,0.15763239091664,0,1,1
"FBgn0042213",363.313380913886,-0.019156979886944,0.206166463882729,0,1,1
"FBgn0010750",922.288142858818,-0.0714674437823434,0.148447933485554,0,1,1
"FBgn0011740",703.630254884099,-0.143340305874262,0.150649152454132,0,1,1
"FBgn0037877",379.099075648436,-0.251027864671862,0.182377529852171,0,1,1
"FBgn0038826",1726.58874675155,0.342632733642947,0.165054314645901,0,1,1
"FBgn0051118",43.9818907356261,-0.119051212230692,0.457843236934229,0,1,1
"FBgn0039430",473.176744638462,0.14357892714923,0.16740924764335,0,1,1
"FBgn0039479",168.783628787532,-1.49065501452599,0.260796781575391,-1.88136913178951,0.0599217228742906,1
"FBgn0038682",202.642859318607,0.327419518985986,0.231922150489204,0,1,1
"FBgn0038950",527.604177028573,0.101158539306504,0.167665209181494,0,1,1
"FBgn0038720",252.112187599325,-0.909452515739114,0.211450737066733,0,1,1
"FBgn0003882",945.641956041358,0.0202053665090416,0.142561929708695,0,1,1
"FBgn0001149",1918.82693069082,0.036412501745744,0.138154854864,0,1,1
"FBgn0267567",19.0304026210523,-0.0755279926800927,0.667595425246942,0,1,1
"FBgn0067783",54.1782777348948,0.516881867657938,0.407702555562353,0,1,1
"FBgn0038400",1705.2228791483,-0.0439049127299675,0.125616827600585,0,1,1
"RR48371_transposable_element",15.5402473037146,0.824017381274377,0.755565122090135,0,1,1
"RR48386_transposable_element",15.7911719059347,0.249256556315762,0.832613678002945,0,1,1
"FBgn0038167",709.697986138725,0.0455416094156672,0.154026069796703,0,1,1
"FBgn0038290",845.014456156919,0.427037357380573,0.155749844863534,0,1,1
"FBgn0038788",494.877271287489,0.0674154330282125,0.171306297273507,0,1,1
"FBgn0264325",219.249404424351,0.243377198096337,0.242642025716355,0,1,1
"FBgn0019960",1663.12018361846,-0.00812237120161077,0.127857109664392,0,1,1
"FBgn0004509",1471.48830693718,0.0334969445518237,0.130104798951456,0,1,1
"FBgn0037710",438.00455371891,-0.192966955661823,0.173433940307709,0,1,1
"FBgn0046247",439.714903197338,0.119468881434865,0.173736299750758,0,1,1
"FBgn0037831",399.324161971402,0.3807600092131,0.192949132915633,0,1,1
"FBgn0037465",415.373649564762,-0.226389562995371,0.196779526221308,0,1,1
"FBgn0259736",227.090708044268,0.408482246896514,0.22723014858499,0,1,1
"FBgn0261287",7.75203335798317,1.62134470747793,1.17802241219038,0.527447271841481,0.597883023600919,1
"FBgn0038916",8.1772000943041,0.462271655795987,1.07873769355894,0,1,1
"FBgn0038767",276.687780847791,-0.179694839758191,0.233855382953411,0,1,1
"FBgn0005596",961.067879132745,-0.00987927063889164,0.163293716174327,0,1,1
"FBgn0039386",13.9736475065747,-0.0532532756558443,0.830421836679687,0,1,1
"FBgn0037315",1994.68612008644,0.0755902787414935,0.124804074423742,0,1,1
"FBgn0020235",7599.63257774552,-0.0594628495039251,0.111624462756326,0,1,1
"FBgn0039158",110.828376307222,0.112740688975708,0.325244341803373,0,1,1
"FBgn0038830",94.5277689601119,0.331085844910902,0.318352625231332,0,1,1
"FBgn0260944",542.193435315335,-0.20095178885573,0.174231727701779,0,1,1
"FBgn0039620",30.2969845953769,-0.0861551917150635,0.531856701782521,0,1,1
"FBgn0040554",8.5860106639728,-0.374276045927338,0.999656113267063,0,1,1
"FBgn0039266",795.486952218263,-0.151622647301153,0.146772828861955,0,1,1
"FBgn0039639",35.4225556268493,0.0285522915146013,0.495453475053352,0,1,1
"FBgn0039532",773.682340036579,-0.272533313090438,0.155157294048524,0,1,1
"FBgn0039710",902.379234401137,0.176513269406966,0.148644620765173,0,1,1
"FBgn0037757",927.639088232764,-0.423646956238598,0.139474963381807,0,1,1
"FBgn0085466",190.292793957789,0.00773464053838508,0.267405439576276,0,1,1
"FBgn0038876",224.295056896408,-0.136655641324505,0.225536866622247,0,1,1
"FBgn0037260",7.32307402249365,-0.321691407550452,1.13309422145596,0,1,1
"FBgn0037899",2739.38810871723,0.412424178364395,0.13487794101365,0,1,1
"FBgn0039867",311.841976814719,-0.0134681008559129,0.197312209593073,0,1,1
"FBgn0053213",193.690738053488,-0.0869129771339672,0.232192519642355,0,1,1
"FBgn0038146",983.457912314039,0.18584883901606,0.139556573779469,0,1,1
"FBgn0260005",49.0676612218613,0.664196013021488,0.428299435363284,0,1,1
"FBgn0026250",3922.4161092073,0.0212124402645644,0.115110263649852,0,1,1
"FBgn0037660",424.833349040816,-0.0369713309862086,0.178179474965835,0,1,1
"FBgn0037878",1068.42251216586,-0.0736285318650082,0.135702655878877,0,1,1
"FBti0019470",7.8678475206912,-3.34722259342806,1.35045883041423,-1.73809266936934,0.08219448638474,1
"FBgn0037449",20.9502719317737,0.0476996005782344,0.654766821263393,0,1,1
"FBgn0037356",219.424313044104,-0.438573184383833,0.223161101075442,0,1,1
"FBgn0038738",2572.44788617585,-0.00105228768033995,0.128516065321005,0,1,1
"FBgn0038816",412.814350561934,0.282598180646988,0.191261690937398,0,1,1
"FBgn0004908",132.250593754707,0.111178386986817,0.274812012792666,0,1,1
"FBgn0263740",2532.49005969014,-0.102029456165194,0.124083409809753,0,1,1
"FBgn0038474",246.147785254235,-0.26113026561027,0.23332639901859,0,1,1
"FBgn0259704",267.575343476499,0.234834624750535,0.20687103143052,0,1,1
"FBgn0015019",7242.02824815574,-0.102195161184643,0.108218381619656,0,1,1
"FBgn0263351",1271.89669283155,-0.0207885405568135,0.132791793769945,0,1,1
"FBgn0051374",10.8227213152423,0.233211560209256,0.933223247366065,0,1,1
"FBgn0000083",5234.45181427394,-0.101085164753882,0.110150041572958,0,1,1
"FBgn0039214",3269.17438500005,-0.00529958426703973,0.137824988048614,0,1,1
"FBgn0011481",1068.55847154676,0.217983886357184,0.180411344566692,0,1,1
"FBgn0038463",436.969228766643,-0.0558702621821037,0.182651255997356,0,1,1
"FBgn0010772",959.699245299905,0.244374398800656,0.140106625002968,0,1,1
"FBgn0037341",219.769579725654,0.102177683253146,0.231872509668731,0,1,1
"FBgn0014380",1134.21018652933,-0.0651415296019912,0.155705686604863,0,1,1
"FBgn0011666",1239.56378746026,0.149968242324858,0.16378148400708,0,1,1
"FBgn0266745",33.9198355920596,0.515662467738183,0.536861038131209,0,1,1
"FBgn0038735",353.124250158089,0.0511343274711197,0.190930856340864,0,1,1
"FBgn0039356",25.9932593198443,-0.702358171921572,0.618918453264622,0,1,1
"FBgn0038917",134.535821686284,-0.249033625088967,0.271687516559451,0,1,1
"FBgn0267698",2039.87448463972,-0.00324070788997297,0.120555619144968,0,1,1
"FBgn0039323",62.7253078581619,-0.33083141148018,0.384161303249091,0,1,1
"FBgn0037583",404.307090576216,-0.0409248393835758,0.182662421943623,0,1,1
"FBgn0038446",101.985438030423,-0.26168792659708,0.3075178554769,0,1,1
"FBgn0262955",2247.38055875242,-0.0584017477954197,0.132170074685645,0,1,1
"FBgn0038429",88.0135037042635,-0.240409714630241,0.362820982377377,0,1,1
"FBgn0014018",2636.92918915119,0.116774534842691,0.118816193374482,0,1,1
"FBgn0037875",736.693733527168,-0.201894176787095,0.151692776528872,0,1,1
"FBgn0266673",289.415937674662,-0.175560854256905,0.210523975974222,0,1,1
"FBgn0026380",1171.4314541045,-0.402028624646997,0.140197145465152,0,1,1
"FBgn0038787",3110.09809561766,-0.199661535313875,0.139026473191505,0,1,1
"FBgn0051457",161.415084533737,-0.102479071831946,0.266772965852659,0,1,1
"FBgn0037619",112.495757477901,-0.200268121277379,0.317609697741607,0,1,1
"FBgn0039117",408.784842352232,-0.333475046070878,0.178328620846424,0,1,1
"FBgn0086370",866.872912327716,0.288668244636022,0.15155835752471,0,1,1
"FBgn0037750",279.056452548661,0.119057518481615,0.207077087631064,0,1,1
"FBti0020307",21.2410935106329,1.12353562131206,0.647050080619071,0.19092126716662,0.848587277857316,1
"FBgn0010877",2416.8752908673,0.198628514583589,0.12971563385792,0,1,1
"FBgn0266668",1250.7711628825,0.227980621045074,0.132175028634617,0,1,1
"FBgn0039407",141.035931473246,0.0559906101616706,0.267419999490717,0,1,1
"FBgn0039489",135.303149211763,-0.08694364633473,0.267698823198269,0,1,1
"FBgn0037609",625.732297157525,-0.119422734829446,0.159393644615402,0,1,1
"FBgn0260793",41.917448395616,0.504997252787137,0.495338781888087,0,1,1
"FBgn0039066",826.186295954658,-0.0686324160485666,0.149723808195994,0,1,1
"FBgn0038974",153.199596786861,-0.283683257360523,0.269491920938368,0,1,1
"FBgn0039742",10.1092344779592,-0.0482840982628347,0.973960282926689,0,1,1
"FBgn0010043",101.123339795232,0.621312274526154,0.31148675756161,0,1,1
"FBgn0037637",742.715812250913,0.0492358918979265,0.148653478107915,0,1,1
"FBgn0039688",21.8778035088475,0.030262499689989,0.628146519472386,0,1,1
"FBgn0051549",555.007660722122,-0.502923142491269,0.160653383928232,0,1,1
"FBgn0051278",75.6171674913752,-0.0483524108019116,0.351716218468764,0,1,1
"FBgn0039504",14.5606437187777,0.0748913794370416,0.762675132183182,0,1,1
"FBgn0038349",2160.72834628296,0.350907729187671,0.124874758167105,0,1,1
"FBgn0038129",299.241288180973,0.0575449540761186,0.19890362844217,0,1,1
"FBgn0038766",67.715845209562,-0.0527931574439164,0.410157904102434,0,1,1
"FBgn0038868",448.956697038338,-0.0879878395385665,0.193291688270261,0,1,1
"FBgn0015778",8511.67126277841,-0.219300120107083,0.128768989263711,0,1,1
"FBgn0046214",3800.32683755665,-0.336872148494827,0.124705073946159,0,1,1
"FBgn0046696",33.922390509421,0.0503875522055214,0.507898010389553,0,1,1
"FBgn0038527",19.0081429740467,-0.468897126939507,0.682157061138753,0,1,1
"FBgn0039355",101.485477197767,-0.364811934877373,0.322855796924586,0,1,1
"FBgn0051324",811.17706900751,-0.361867016597123,0.147381994804386,0,1,1
"FBgn0039257",467.808292795523,0.937328937325807,0.174537815068072,0,1,1
"FBgn0011715",1033.26071429544,-0.165705609086042,0.135631251286674,0,1,1
"FBgn0037716",361.46759384057,0.166389889440931,0.190975615425249,0,1,1
"FBgn0028708",197.177348112324,-0.0162512803966165,0.233915009078096,0,1,1
"FBgn0038890",1952.59645059176,0.237830712721124,0.122826981503664,0,1,1
"FBgn0039694",76.9611774332797,-0.0302816571204225,0.369916896366451,0,1,1
"FBgn0037648",363.739456377148,0.101961995022776,0.195385977771362,0,1,1
"FBgn0037569",289.558503129952,-0.4268409269306,0.203467953518435,0,1,1
"FBgn0037584",14.8225466018996,-0.258217073926478,0.762957876800354,0,1,1
"FBgn0067628",115.275367824016,-0.56653932980529,0.304742146357085,0,1,1
"FBgn0039402",1032.94420093129,0.0228773625995989,0.141705008986294,0,1,1
"FBgn0039156",397.8646127936,0.217307006478234,0.179723315131209,0,1,1
"FBgn0024958",948.776121201286,-0.0855338474892221,0.150924680821212,0,1,1
"FBgn0067317",47.8912115945126,0.0940816246119188,0.459845164690029,0,1,1
"FBgn0004359",77.4334618621474,-0.341345731317066,0.354514824483778,0,1,1
"FBgn0243514",3342.41579188732,0.0725949503556513,0.119039229937829,0,1,1
"FBgn0037707",555.61753628592,-0.0681930279358332,0.168672536085965,0,1,1
"FBgn0039566",888.579777645499,-0.0254291149689993,0.151552763154424,0,1,1
"FBgn0024222",566.589136904834,0.296542085882823,0.165149317797905,0,1,1
"FBgn0003499",26.3651130230256,-0.0775426469084715,0.574183856492749,0,1,1
"FBgn0037561",288.092319229103,0.230352082541061,0.2022662271079,0,1,1
"FBgn0038683",576.984156932783,0.020442445868257,0.173809038044941,0,1,1
"FBgn0038420",9.89449046348743,-0.342066484166475,0.918455369721224,0,1,1
"FBgn0039111",172.404037437903,-0.326474553577717,0.249235833040767,0,1,1
"FBgn0039137",280.191864742746,0.204834431884291,0.203758993225681,0,1,1
"FBgn0260741",167.859447100048,-0.12148509051562,0.255647105919293,0,1,1
"FBgn0039120",3715.69505883199,0.050394488584833,0.1211178732179,0,1,1
"FBgn0262577",33.366723387599,0.219987946789475,0.57441555646497,0,1,1
"FBgn0051453",865.109592899243,-0.252191663842384,0.146413631557201,0,1,1
"FBgn0260003",3466.00005152223,0.136450292589172,0.128830880421126,0,1,1
"FBgn0086378",384.109228746108,-0.0074634083027091,0.214315548083904,0,1,1
"FBgn0038810",822.088756048119,-0.0881941745648322,0.151437299076244,0,1,1
"FBgn0039449",275.368332953938,0.0394525435584822,0.206461079644196,0,1,1
"FBgn0038672",120.547972130798,-0.0671494918113108,0.295250391965482,0,1,1
"FBgn0037470",865.818404207964,-0.110877645411522,0.141853309997157,0,1,1
"FBti0061704",49.8250223117192,0.368187238960354,0.424769220807315,0,1,1
"FBgn0028476",913.922444765375,0.0854218150716591,0.146114203114136,0,1,1
"FBgn0261285",388.124435337217,0.46262192366728,0.206953317846293,0,1,1
"FBgn0020496",2792.68785850849,-0.164554660437157,0.119897030387452,0,1,1
"FBgn0039581",2001.90070831849,0.103724805859636,0.127196556525996,0,1,1
"FBgn0039528",3274.95368905482,0.176017001576542,0.132430333533071,0,1,1
"FBti0061678",8.92710514633035,0.495066745993144,0.972692457545063,0,1,1
"FBgn0011336",3743.77207867799,-0.109676333169068,0.113170632378428,0,1,1
"FBgn0037552",1707.31310609409,0.312061445098873,0.148129913264478,0,1,1
"FBgn0046222",358.853893004296,-0.133348940469242,0.18654008011924,0,1,1
"FBgn0039689",659.90207777908,-0.291573430281727,0.173350614402609,0,1,1
"FBgn0037581",61.7156747511153,-0.238996913097888,0.383986427304124,0,1,1
"FBgn0029503",327.127460941955,0.0213123687714602,0.204789729646789,0,1,1
"FBgn0051363",6314.91298162109,-0.960056866404385,0.122866002163438,0,1,1
"FBgn0267730",34.2027701540519,0.653021440272135,0.513825249428639,0,1,1
"FBgn0262975",1691.13101473447,-0.0660490342992084,0.148860598382986,0,1,1
"FBgn0039165",187.21126096161,0.390109508808389,0.235888495806585,0,1,1
"FBgn0038551",480.359359532482,0.190905710966078,0.177056415313298,0,1,1
"FBgn0024841",729.096740224931,-0.460606741457105,0.154806657589195,0,1,1
"FBgn0260940",272.434847683812,-0.186832283383756,0.217735454904052,0,1,1
"FBgn0037880",159.116336705656,-0.262996484231109,0.253671023410798,0,1,1
"FBgn0000064",7118.2412190314,-0.322828526233193,0.120789389937538,0,1,1
"FBgn0000094",18.11139338861,0.374000578094054,0.715627543369052,0,1,1
"FBgn0267790",3341.40271415916,-0.259144963986268,0.128055151225869,0,1,1
"FBgn0037874",15888.0123756533,0.147752967822129,0.121470404510803,0,1,1
"FBgn0039623",881.721771873989,0.18424259723249,0.143595923223704,0,1,1
"FBgn0042094",103.688581361375,0.993692534734843,0.31294711824153,0,1,1
"FBgn0051098",181.642113706349,0.705724482222806,0.265554672600107,0,1,1
"FBgn0038488",497.575879893886,-0.0711418085945771,0.170085048359,0,1,1
"FBgn0037372",232.793015536566,0.112379320577501,0.234974568075711,0,1,1
"FBgn0038928",178.557101415456,-0.123570182772966,0.240597483965359,0,1,1
"FBgn0020910",30981.8454297417,-0.018321914348897,0.108642424327135,0,1,1
"FBgn0027578",1135.14974144548,0.411692468380036,0.140816810242438,0,1,1
"FBgn0038746",608.169451465144,0.269078609200452,0.162146006777912,0,1,1
"FBgn0038260",55.3923735451218,0.935768926013198,0.416922181121689,0,1,1
"FBgn0263620",81.2945902746876,-0.443055806857928,0.343114654924738,0,1,1
"FBgn0011596",63.148889307901,-0.0250993460641034,0.376885849278777,0,1,1
"FBgn0039126",331.910676244669,-0.137943978569862,0.191705815997422,0,1,1
"FBgn0263768",128.474598554782,-0.0326103978191543,0.299927191097175,0,1,1
"FBgn0266409",770.249071229199,0.00816945669480319,0.147065846878658,0,1,1
"FBgn0037633",1171.54050282748,0.299779640578464,0.132843443312394,0,1,1
"FBgn0051431",2230.16402976633,0.732708273447781,0.122110235050616,0,1,1
"FBgn0263929",1625.47741553683,0.0761531482050247,0.157066174418164,0,1,1
"FBgn0038269",666.099403718998,0.116407380009475,0.154264914552319,0,1,1
"FBgn0038528",131.600414216947,-1.40062844861547,0.289044566264651,-1.38604386788109,0.165733508742487,1
"FBgn0040238",1885.39014165532,-0.273295529436112,0.124125747120671,0,1,1
"FBgn0039306",144.312304509054,0.306849742145454,0.289102711817166,0,1,1
"FBgn0053094",1449.30973747389,0.233550391767562,0.127990761127722,0,1,1
"FBgn0037344",3637.84791698778,0.0760377062600243,0.141900820315959,0,1,1
"FBgn0037261",1252.18160424599,-0.0457512553838187,0.149752010182544,0,1,1
"FBgn0037755",476.453390090821,0.291288339267109,0.177802270829428,0,1,1
"FBgn0037918",1132.42842921815,-0.0714705165965069,0.135072945666065,0,1,1
"FBgn0039801",136.36196692213,0.53540427292489,0.271812105668311,0,1,1
"FBgn0037248",1594.63603597116,0.246534527317263,0.12851892984066,0,1,1
"FBgn0014863",9.02343914924764,-0.811499815412431,1.01086303622815,0,1,1
"FBgn0039774",532.517377874255,-0.0370594896114825,0.162482511941842,0,1,1
"FBgn0029512",992.762052799447,-0.148757028303447,0.137287952240741,0,1,1
"FBgn0264357",2799.70183992689,-0.0184627115980072,0.140079210225234,0,1,1
"FBgn0002622",44280.2804252318,-0.00940620262442869,0.114257598809849,0,1,1
"FBgn0039464",905.009447258879,-1.10263340934073,0.142385159123325,-0.720815357251085,0.471023125426815,1
"FBgn0037944",815.103879313499,-0.0717748131411347,0.154672531676136,0,1,1
"FBgn0039213",1595.24235626369,-0.105718189339121,0.125696350356701,0,1,1
"FBgn0038099",650.559886358616,0.0565609474750332,0.153026707115994,0,1,1
"FBgn0037513",47.9117253319995,0.255596145484582,0.437073051983446,0,1,1
"FBti0019347",26.4382297669005,-0.56213093849936,0.641175651759209,0,1,1
"FBgn0038922",781.42507609779,-0.00887709920118663,0.148307388064268,0,1,1
"FBgn0051360",49.5670532233588,-0.180964739793665,0.457851971671514,0,1,1
"FBgn0267814",11.3095062680821,-0.00349049497266778,0.909759047319606,0,1,1
"FBgn0037759",311.581561764723,-0.548951113878831,0.196224225601612,0,1,1
"FBgn0037578",193.995243495257,0.161622894199971,0.243006269900656,0,1,1
"FBgn0039112",303.880339472746,-0.363893808299811,0.203316352665483,0,1,1
"FBgn0037935",22.9845870352554,1.49523628665009,0.657270116708368,0.7534745214498,0.451164816220313,1
"FBgn0038704",494.44942071792,-0.109199653781536,0.168522739450844,0,1,1
"FBgn0020510",1533.27461323918,-0.118320172389422,0.140999974546424,0,1,1
"FBgn0025802",1398.9882788735,0.0424988601602641,0.148396042641177,0,1,1
"FBgn0039735",1400.29708875216,-0.285919607670575,0.156921661652249,0,1,1
"FBgn0038462",187.230897679206,-0.306221784549816,0.273860455948364,0,1,1
"FBgn0037635",200.918083264995,1.05235682164267,0.233942442090632,0.223802150540888,0.822911256522285,1
"FBgn0038300",478.757650041451,-0.242587020922162,0.175546608694396,0,1,1
"FBgn0001296",70.4710468944612,0.151300999288495,0.367935608992577,0,1,1
"FBgn0039218",185.660195321911,0.165351783470681,0.318731310408843,0,1,1
"FBgn0039140",806.199936270266,0.119481449395003,0.145396936171748,0,1,1
"FBgn0011020",365.398773258642,-0.333469470551364,0.184977004668485,0,1,1
"FBgn0038168",715.854602366262,0.00272553663578327,0.1605777900441,0,1,1
"FBgn0026400",664.088626342997,-0.0459107543260762,0.153023383959482,0,1,1
"FBgn0038424",591.843527463731,0.0469040998060818,0.158875160831354,0,1,1
"FBgn0038842",1514.53071055806,0.290263120534206,0.126681702437036,0,1,1
"FBgn0000278",37.4672898937459,0.678653278920217,0.484612134995129,0,1,1
"FBgn0003886",433.326444326473,-0.826042131129485,0.185593950587096,0,1,1
"FBgn0046763",1855.48190810034,0.365260339146374,0.123654384088387,0,1,1
"FBgn0037949",316.298291525186,0.431511562075105,0.211392987500904,0,1,1
"FBgn0037435",104.120362887818,-0.0809547379816378,0.301620741272767,0,1,1
"FBgn0027951",2092.59403199821,0.107034240837979,0.141142094201916,0,1,1
"FBgn0265271",15.4699558332995,0.880524065945326,0.754841339379886,0,1,1
"FBgn0261599",16983.9447236363,0.22760108472564,0.110752586024536,0,1,1
"FBgn0025865",5062.82906267237,-0.356405767611158,0.113629753945286,0,1,1
"FBgn0038595",135.138247654571,0.960210419773711,0.2714867977425,0,1,1
"FBgn0286516",20859.6223672426,0.389502040014893,0.111480578694971,0,1,1
"FBgn0051472",65.0242393246112,-0.214196845632079,0.374423152291502,0,1,1
"FBgn0002906",495.165149412727,0.152584391450405,0.168887250823764,0,1,1
"FBgn0039130",1610.97478222683,-0.0132435321717004,0.140665378917952,0,1,1
"FBgn0266720",1042.17369183088,0.0442157411711554,0.135559564485525,0,1,1
"FBgn0267975",992.55520310876,0.496900406308178,0.146035126476037,0,1,1
"FBgn0038299",14.8001360456291,0.183689905885148,0.752214442430434,0,1,1
"FBgn0027090",1203.11230163581,0.0441053139733389,0.136858986884928,0,1,1
"FBgn0038924",283.048081118429,-0.179602271441421,0.212362422987298,0,1,1
"FBgn0039417",204.307898407082,0.358595504566778,0.238148447353991,0,1,1
"FBgn0037445",1246.4610043063,0.53014619971251,0.139738071214014,0,1,1
"FBgn0037240",1684.26497833415,-0.462705355789142,0.129745635406049,0,1,1
"FBgn0038858",143.884775429976,-0.299087507657334,0.267683417245583,0,1,1
"FBgn0038690",22.6308865426386,0.466911247293229,0.629519823572399,0,1,1
"FBgn0038491",332.475599980549,-0.353491035543317,0.206282313928149,0,1,1
"FBgn0037770",818.373466505065,0.0475342620413443,0.144103353190847,0,1,1
"FBgn0266414",16.3599486555858,1.17132927877213,0.760286360039449,0.225348352643392,0.821708286883637,1
"FBgn0014022",231.183963296264,-0.245317558897096,0.226444946199783,0,1,1
"FBgn0037236",896.576265298869,0.0335005067699882,0.144480085057353,0,1,1
"FBgn0037647",400.14124526912,0.0744092024121017,0.197990349332842,0,1,1
"FBgn0003137",4427.41369528584,-0.977736809847272,0.126090855515787,0,1,1
"FBgn0039132",581.970425981217,0.24934220627425,0.160495920839998,0,1,1
"FBgn0037608",321.968154751552,-0.0988037974781578,0.20466057764725,0,1,1
"FBgn0039419",1602.05611646539,1.19767893729626,0.1306796055764,1.51269921901229,0.130356078062967,1
"FBgn0039808",33.4465296042384,1.0176766390302,0.523839840985459,0.0337443578116191,0.973081006678934,1
"FBgn0086679",727.974681434339,0.0256320368497182,0.155976619826304,0,1,1
"FBgn0039704",9.2580715317321,0.124022762100348,0.959108664660974,0,1,1
"FBgn0037560",439.093555736939,0.185805304853376,0.198934115650134,0,1,1
"FBgn0263289",5298.33632150016,-0.197651440357881,0.127009821149738,0,1,1
"FBgn0039149",46.8748347814568,-0.0531241005808301,0.443468876229183,0,1,1
"FBgn0051109",62.9900848440664,-0.276464438971125,0.39443266335241,0,1,1
"FBgn0011774",606.048039356614,-0.0434818198543819,0.173012459630283,0,1,1
